working_220_id,museum_code,museum_name,accession,object_id,record_type,cover_accession_number,title_en,title_zh,culture,date_or_period,medium_or_technique,classification_or_type,object_url,api_url,public_domain,original_image_url,print_image_url,web_image_url,additional_images,additional_image_count,downloadable_original,download_status,museum_core_version,museum_core_status,boundary_hypothesis,boundary_confidence,book_catalogue_no,book_plate_no,book_page,book_match_status,book_match_basis,book_match_confidence,notes
MET:2025.438,MET,The Metropolitan Museum of Art,2025.438,911984,museum_object,,Promoting Officials,,"China, Suzhou",18th century,Woodblock print; ink on paper,Prints,https://www.metmuseum.org/art/collection/search/911984,https://collectionapi.metmuseum.org/public/collection/v1/objects/911984,1,https://images.metmuseum.org/CRDImages/as/original/DP-40868-001.jpg,,https://images.metmuseum.org/CRDImages/as/web-large/DP-40868-001.jpg,,0,1,official_original_public_domain,MET-v2,working_107_accession,MET H2 2025.354–2025.460,strong_structural_pending_book_or_provenance_boundary_confirmation,,,,pending_catalogue_concordance,,,
MET:2025.439,MET,The Metropolitan Museum of Art,2025.439,911987,museum_object,,Eight Immortals and Twelve Zodiac Animals,,"China, Suzhou",18th century,Woodblock print; ink on paper with additional hand coloring,Prints,https://www.metmuseum.org/art/collection/search/911987,https://collectionapi.metmuseum.org/public/collection/v1/objects/911987,1,https://images.metmuseum.org/CRDImages/as/original/DP-41333-001.jpg,,https://images.metmuseum.org/CRDImages/as/web-large/DP-41333-001.jpg,,0,1,official_original_public_domain,MET-v2,working_107_accession,MET H2 2025.354–2025.460,strong_structural_pending_book_or_provenance_boundary_confirmation,,,,pending_catalogue_concordance,,,
MET:2025.440,MET,The Metropolitan Museum of Art,2025.440,911990,museum_object,,White Snake Tale Game,,"China, Suzhou",18th century,Woodblock print; ink on paper with additional hand coloring,Prints,https://www.metmuseum.org/art/collection/search/911990,https://collectionapi.metmuseum.org/public/collection/v1/objects/911990,1,https://images.metmuseum.org/CRDImages/as/original/DP-41451-001.jpg,,https://images.metmuseum.org/CRDImages/as/web-large/DP-41451-001.jpg,,0,1,official_original_public_domain,MET-v2,working_107_accession,MET H2 2025.354–2025.460,strong_structural_pending_book_or_provenance_boundary_confirmation,,,,pending_catalogue_concordance,,,
MET:2025.441,MET,The Metropolitan Museum of Art,2025.441,911991,museum_object,,Agricultural Tasks,,"China, Suzhou",18th century,Woodblock print; ink on paper,Prints,https://www.metmuseum.org/art/collection/search/911991,https://collectionapi.metmuseum.org/public/collection/v1/objects/911991,1,https://images.metmuseum.org/CRDImages/as/original/DP-41452-001.jpg,,https://images.metmuseum.org/CRDImages/as/web-large/DP-41452-001.jpg,,0,1,official_original_public_domain,MET-v2,working_107_accession,MET H2 2025.354–2025.460,strong_structural_pending_book_or_provenance_boundary_confirmation,,,,pending_catalogue_concordance,,,
MET:2025.442,MET,The Metropolitan Museum of Art,2025.442,913075,museum_object,,The Two Immortals of Harmony and Unity,,"China, Suzhou",mid-18th century,Woodblock print; ink on paper,Prints,https://www.metmuseum.org/art/collection/search/913075,https://collectionapi.metmuseum.org/public/collection/v1/objects/913075,1,https://images.metmuseum.org/CRDImages/as/original/DP-41453-001.jpg,,https://images.metmuseum.org/CRDImages/as/web-large/DP-41453-001.jpg,,0,1,official_original_public_domain,MET-v2,working_107_accession,MET H2 2025.354–2025.460,strong_structural_pending_book_or_provenance_boundary_confirmation,,,,pending_catalogue_concordance,,,
MET:2025.443,MET,The Metropolitan Museum of Art,2025.443,911992,museum_object,,"Summer basket: lotus, pomegranate and day lily",,"China, Suzhou",18th century,Polychrome woodblock print; ink and color on paper with embossing,Prints,https://www.metmuseum.org/art/collection/search/911992,https://collectionapi.metmuseum.org/public/collection/v1/objects/911992,1,https://images.metmuseum.org/CRDImages/as/original/DP-41454-001.jpg,,https://images.metmuseum.org/CRDImages/as/web-large/DP-41454-001.jpg,,0,1,official_original_public_domain,MET-v2,working_107_accession,MET H2 2025.354–2025.460,strong_structural_pending_book_or_provenance_boundary_confirmation,,,,pending_catalogue_concordance,,,
MET:2025.444,MET,The Metropolitan Museum of Art,2025.444,911995,museum_object,,"Autumn basket: hibiscus, yellow hibiscus and chrysanthemum",,"China, Suzhou",18th century,Polychrome woodblock print; ink and color on paper with embossing,Prints,https://www.metmuseum.org/art/collection/search/911995,https://collectionapi.metmuseum.org/public/collection/v1/objects/911995,1,https://images.metmuseum.org/CRDImages/as/original/DP-41455-001.jpg,,https://images.metmuseum.org/CRDImages/as/web-large/DP-41455-001.jpg,,0,1,official_original_public_domain,MET-v2,working_107_accession,MET H2 2025.354–2025.460,strong_structural_pending_book_or_provenance_boundary_confirmation,,,,pending_catalogue_concordance,,,
MET:2025.445,MET,The Metropolitan Museum of Art,2025.445,911996,museum_object,,Magpies,,"China, Suzhou",18th century,Polychrome woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/911996,https://collectionapi.metmuseum.org/public/collection/v1/objects/911996,1,https://images.metmuseum.org/CRDImages/as/original/DP-41456-001.jpg,,https://images.metmuseum.org/CRDImages/as/web-large/DP-41456-001.jpg,,0,1,official_original_public_domain,MET-v2,working_107_accession,MET H2 2025.354–2025.460,strong_structural_pending_book_or_provenance_boundary_confirmation,,,,pending_catalogue_concordance,,,
MET:2025.446,MET,The Metropolitan Museum of Art,2025.446,911997,museum_object,,Bird on hibiscus,,"China, Suzhou",18th century,Polychrome woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/911997,https://collectionapi.metmuseum.org/public/collection/v1/objects/911997,1,https://images.metmuseum.org/CRDImages/as/original/DP-41457-001.jpg,,https://images.metmuseum.org/CRDImages/as/web-large/DP-41457-001.jpg,,0,1,official_original_public_domain,MET-v2,working_107_accession,MET H2 2025.354–2025.460,strong_structural_pending_book_or_provenance_boundary_confirmation,,,,pending_catalogue_concordance,,,
MET:2025.447,MET,The Metropolitan Museum of Art,2025.447,912002,museum_object,,Butterflies and Bee on Chrysanthemum,,"China, Suzhou",18th century,Polychrome woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/912002,https://collectionapi.metmuseum.org/public/collection/v1/objects/912002,1,https://images.metmuseum.org/CRDImages/as/original/DP-41458-001.jpg,,https://images.metmuseum.org/CRDImages/as/web-large/DP-41458-001.jpg,,0,1,official_original_public_domain,MET-v2,working_107_accession,MET H2 2025.354–2025.460,strong_structural_pending_book_or_provenance_boundary_confirmation,,,,pending_catalogue_concordance,,,
MET:2025.448,MET,The Metropolitan Museum of Art,2025.448,912004,museum_object,,Apples and Pomegranates.,,"China, Suzhou",18th century,Polychrome woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/912004,https://collectionapi.metmuseum.org/public/collection/v1/objects/912004,1,https://images.metmuseum.org/CRDImages/as/original/DP-41459-001.jpg,,https://images.metmuseum.org/CRDImages/as/web-large/DP-41459-001.jpg,,0,1,official_original_public_domain,MET-v2,working_107_accession,MET H2 2025.354–2025.460,strong_structural_pending_book_or_provenance_boundary_confirmation,,,,pending_catalogue_concordance,,,
MET:2025.449,MET,The Metropolitan Museum of Art,2025.449,912008,museum_object,,Butterflies on Loquats,,"China, Suzhou",18th century,Polychrome woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/912008,https://collectionapi.metmuseum.org/public/collection/v1/objects/912008,1,https://images.metmuseum.org/CRDImages/as/original/DP-41460-001.jpg,,https://images.metmuseum.org/CRDImages/as/web-large/DP-41460-001.jpg,,0,1,official_original_public_domain,MET-v2,working_107_accession,MET H2 2025.354–2025.460,strong_structural_pending_book_or_provenance_boundary_confirmation,,,,pending_catalogue_concordance,,,
MET:2025.450,MET,The Metropolitan Museum of Art,2025.450,912012,museum_object,,Butterfly on Peony and Iris,,"China, Suzhou",18th century,Polychrome woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/912012,https://collectionapi.metmuseum.org/public/collection/v1/objects/912012,1,https://images.metmuseum.org/CRDImages/as/original/DP-41461-001.jpg,,https://images.metmuseum.org/CRDImages/as/web-large/DP-41461-001.jpg,,0,1,official_original_public_domain,MET-v2,working_107_accession,MET H2 2025.354–2025.460,strong_structural_pending_book_or_provenance_boundary_confirmation,,,,pending_catalogue_concordance,,,
MET:2025.451,MET,The Metropolitan Museum of Art,2025.451,912015,museum_object,,Butterfly on Buddha's Hand Citron,,"China, Suzhou",18th century,Polychrome woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/912015,https://collectionapi.metmuseum.org/public/collection/v1/objects/912015,1,https://images.metmuseum.org/CRDImages/as/original/DP-41462-001.jpg,,https://images.metmuseum.org/CRDImages/as/web-large/DP-41462-001.jpg,,0,1,official_original_public_domain,MET-v2,working_107_accession,MET H2 2025.354–2025.460,strong_structural_pending_book_or_provenance_boundary_confirmation,,,,pending_catalogue_concordance,,,
MET:2025.452,MET,The Metropolitan Museum of Art,2025.452,912016,museum_object,,Poppy and Stone,,"China, Suzhou",18th century,Polychrome woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/912016,https://collectionapi.metmuseum.org/public/collection/v1/objects/912016,1,https://images.metmuseum.org/CRDImages/as/original/DP-41463-001.jpg,,https://images.metmuseum.org/CRDImages/as/web-large/DP-41463-001.jpg,,0,1,official_original_public_domain,MET-v2,working_107_accession,MET H2 2025.354–2025.460,strong_structural_pending_book_or_provenance_boundary_confirmation,,,,pending_catalogue_concordance,,,
MET:2025.453,MET,The Metropolitan Museum of Art,2025.453,912017,museum_object,,Orchid and Stone,,"China, Suzhou",18th century,Polychrome woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/912017,https://collectionapi.metmuseum.org/public/collection/v1/objects/912017,1,https://images.metmuseum.org/CRDImages/as/original/DP-41464-001.jpg,,https://images.metmuseum.org/CRDImages/as/web-large/DP-41464-001.jpg,,0,1,official_original_public_domain,MET-v2,working_107_accession,MET H2 2025.354–2025.460,strong_structural_pending_book_or_provenance_boundary_confirmation,,,,pending_catalogue_concordance,,,
MET:2025.454,MET,The Metropolitan Museum of Art,2025.454,912018,museum_object,,Roses?,,"China, Suzhou",18th century,Polychrome woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/912018,https://collectionapi.metmuseum.org/public/collection/v1/objects/912018,1,https://images.metmuseum.org/CRDImages/as/original/DP-41465-001.jpg,,https://images.metmuseum.org/CRDImages/as/web-large/DP-41465-001.jpg,,0,1,official_original_public_domain,MET-v2,working_107_accession,MET H2 2025.354–2025.460,strong_structural_pending_book_or_provenance_boundary_confirmation,,,,pending_catalogue_concordance,,,
MET:2025.455,MET,The Metropolitan Museum of Art,2025.455,912023,museum_object,,Bird on Viburnum,,"China, Suzhou",18th century,Polychrome woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/912023,https://collectionapi.metmuseum.org/public/collection/v1/objects/912023,1,https://images.metmuseum.org/CRDImages/as/original/DP-41466-001.jpg,,https://images.metmuseum.org/CRDImages/as/web-large/DP-41466-001.jpg,,0,1,official_original_public_domain,MET-v2,working_107_accession,MET H2 2025.354–2025.460,strong_structural_pending_book_or_provenance_boundary_confirmation,,,,pending_catalogue_concordance,,,
MET:2025.456,MET,The Metropolitan Museum of Art,2025.456,912024,museum_object,,Mynah Birds,,"China, Suzhou",18th century,Polychrome woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/912024,https://collectionapi.metmuseum.org/public/collection/v1/objects/912024,1,https://images.metmuseum.org/CRDImages/as/original/DP-41467-001.jpg,,https://images.metmuseum.org/CRDImages/as/web-large/DP-41467-001.jpg,,0,1,official_original_public_domain,MET-v2,working_107_accession,MET H2 2025.354–2025.460,strong_structural_pending_book_or_provenance_boundary_confirmation,,,,pending_catalogue_concordance,,,
MET:2025.457,MET,The Metropolitan Museum of Art,2025.457,912025,museum_object,,Grasshopper on Pomegranate,,"China, Suzhou",18th century,Polychrome woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/912025,https://collectionapi.metmuseum.org/public/collection/v1/objects/912025,1,https://images.metmuseum.org/CRDImages/as/original/DP-41468-001.jpg,,https://images.metmuseum.org/CRDImages/as/web-large/DP-41468-001.jpg,,0,1,official_original_public_domain,MET-v2,working_107_accession,MET H2 2025.354–2025.460,strong_structural_pending_book_or_provenance_boundary_confirmation,,,,pending_catalogue_concordance,,,
MET:2025.458,MET,The Metropolitan Museum of Art,2025.458,912028,museum_object,,Pomegranate in a bronze vase,,"China, Suzhou",18th century,Polychrome woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/912028,https://collectionapi.metmuseum.org/public/collection/v1/objects/912028,1,https://images.metmuseum.org/CRDImages/as/original/DP-41469-001.jpg,,https://images.metmuseum.org/CRDImages/as/web-large/DP-41469-001.jpg,,0,1,official_original_public_domain,MET-v2,working_107_accession,MET H2 2025.354–2025.460,strong_structural_pending_book_or_provenance_boundary_confirmation,,,,pending_catalogue_concordance,,,
MET:2025.459,MET,The Metropolitan Museum of Art,2025.459,912030,museum_object,,Chrysanthemum and Begonia in a Bronze Vase,,"China, Suzhou",18th century,Polychrome woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/912030,https://collectionapi.metmuseum.org/public/collection/v1/objects/912030,1,https://images.metmuseum.org/CRDImages/as/original/DP-41470-001.jpg,,https://images.metmuseum.org/CRDImages/as/web-large/DP-41470-001.jpg,,0,1,official_original_public_domain,MET-v2,working_107_accession,MET H2 2025.354–2025.460,strong_structural_pending_book_or_provenance_boundary_confirmation,,,,pending_catalogue_concordance,,,
MET:2025.460,MET,The Metropolitan Museum of Art,2025.460,912945,museum_object,,"Wooden chest with print ""Gusu Beauty in Winter"" pasted inside",,"China, Suzhou (print)",1767?,Pinewood (chest); polychrome woodblock print; ink and color on paper,Furniture,https://www.metmuseum.org/art/collection/search/912945,https://collectionapi.metmuseum.org/public/collection/v1/objects/912945,1,https://images.metmuseum.org/CRDImages/as/original/DP-41019-004.jpg,,https://images.metmuseum.org/CRDImages/as/web-large/DP-41019-004.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-41019-003.jpg|https://images.metmuseum.org/CRDImages/as/original/DP-41019-001.jpg|https://images.metmuseum.org/CRDImages/as/original/DP-41019-002.jpg,3,1,official_original_public_domain,MET-v2,working_107_accession,MET H2 2025.354–2025.460,strong_structural_pending_book_or_provenance_boundary_confirmation,,,,pending_catalogue_concordance,,,wooden chest with Gusu print pasted inside
