machine_id,accession,accession_base,id,record_type,cover_accession_number,title_en,title_zh,culture,creation_date,type,technique,share_license_status,legal_status,accession_date,url,api_url,image_web,image_print,image_full,has_web_image,has_print_image,has_full_image,provenance_raw,acquisition_mode,api_http_status,api_checked_utc
CMA:2025.107,2025.107,2025.107,679346,object,,"Spring Basket: Peony, White Magnolia, and Peach Blossom",春藍：牡丹、白玉蘭、桃花,"['China, Suzhou, Qing dynasty (1644–1911)']",1700–1750,Print,Polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.107,https://openaccess-api.clevelandart.org/api/artworks/2025.107,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:32.737383+00:00
CMA:2025.108,2025.108,2025.108,679347,object,,Bird on Pomegranate,石榴上的鳥兒,"['Southeast China, Suzhou, Qing dynasty (1644–1911)']",1700–1750,Print,Multicolor woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.108,https://openaccess-api.clevelandart.org/api/artworks/2025.108,https://openaccess-cdn.clevelandart.org/2025.108/2025.108_web.jpg,https://openaccess-cdn.clevelandart.org/2025.108/2025.108_print.jpg,https://openaccess-cdn.clevelandart.org/2025.108/2025.108_full.tif,1,1,1,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:32.929550+00:00
CMA:2025.109,2025.109,2025.109,679348,object,,Waxbills,臘轉春回 - 蠟嘴鳥,"['China, Suzhou, Qing dynasty (1644–1911)']",1700–1750,Print,Polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.109,https://openaccess-api.clevelandart.org/api/artworks/2025.109,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:33.119200+00:00
CMA:2025.110,2025.110,2025.110,679352,object,,Birds on Plum Branches,,"['Southeast China, Suzhou, Qing dynasty (1644–1911)']",1700–1750,Print,Multicolor woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.110,https://openaccess-api.clevelandart.org/api/artworks/2025.110,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:33.304109+00:00
CMA:2025.111,2025.111,2025.111,679353,object,,Sleeping Birds,月下樹上小鳥,"['Southeast China, Suzhou, Qing dynasty (1644–1911)']",1700–1750,Print,Multicolor woodblock print; ink and five colors on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.111,https://openaccess-api.clevelandart.org/api/artworks/2025.111,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:33.492952+00:00
CMA:2025.112,2025.112,2025.112,679354,object,,Butterflies on Roses,玫瑰與蝴蝶,"['China, Suzhou, Qing dynasty (1644–1911)']",1700–1750,Print,Polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.112,https://openaccess-api.clevelandart.org/api/artworks/2025.112,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:33.677791+00:00
CMA:2025.113,2025.113,2025.113,679355,object,,Lotus Seeds and Water Caltrops,蓮蓬和菱角,"['Southeast China, Suzhou, Qing dynasty (1644–1911)']",1700–1750,Print,Multicolor woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.113,https://openaccess-api.clevelandart.org/api/artworks/2025.113,https://openaccess-cdn.clevelandart.org/2025.113/2025.113_web.jpg,https://openaccess-cdn.clevelandart.org/2025.113/2025.113_print.jpg,https://openaccess-cdn.clevelandart.org/2025.113/2025.113_full.tif,1,1,1,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:33.879317+00:00
CMA:2025.114,2025.114,2025.114,679365,object,,Apples and Pomegranates,,"['China, Suzhou, Qing dynasty (1644–1911)']",first half of the 1700s,Print,Polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.114,https://openaccess-api.clevelandart.org/api/artworks/2025.114,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:34.075269+00:00
CMA:2025.115,2025.115,2025.115,679366,object,,Watermelon and Grapes,西瓜與葡萄,"['China, Suzhou, Qing dynasty (1644–1911)']",1700–1750,Print,Polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.115,https://openaccess-api.clevelandart.org/api/artworks/2025.115,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:34.259491+00:00
CMA:2025.116,2025.116,2025.116,398727,object,,Grasshopper on Pomegranate,蚱蜢石榴,"['Southeast China, Suzhou, Qing dynasty (1644–1911)']",1700–1750,Print,Woodblock printed in black and six other colors,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.116,https://openaccess-api.clevelandart.org/api/artworks/2025.116,https://openaccess-cdn.clevelandart.org/2025.116/2025.116_web.jpg,https://openaccess-cdn.clevelandart.org/2025.116/2025.116_print.jpg,https://openaccess-cdn.clevelandart.org/2025.116/2025.116_full.tif,1,1,1,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:34.448504+00:00
CMA:2025.117,2025.117,2025.117,679367,object,,Praying Mantis on a Lychee,荔枝上的螳螂,"['Southeast China, Suzhou, Qing dynasty (1644–1911)']",1700–1750,Print,Multicolor woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.117,https://openaccess-api.clevelandart.org/api/artworks/2025.117,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:34.629260+00:00
CMA:2025.118,2025.118,2025.118,679368,object,,Bird on Lotus,蓮花和鸟,"['Southeast China, Suzhou, Qing dynasty (1644–1911)']",1700–1750,Print,Multicolor woodblock print and embossing; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.118,https://openaccess-api.clevelandart.org/api/artworks/2025.118,https://openaccess-cdn.clevelandart.org/2025.118/2025.118_web.jpg,https://openaccess-cdn.clevelandart.org/2025.118/2025.118_print.jpg,https://openaccess-cdn.clevelandart.org/2025.118/2025.118_full.tif,1,1,1,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:34.832572+00:00
CMA:2025.119,2025.119,2025.119,679369,object,,Three Friends of Winter,歲寒三友圖,"['Southeast China, Suzhou, Qing dynasty (1644–1911)']",1700s,Print,Multicolor woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.119,https://openaccess-api.clevelandart.org/api/artworks/2025.119,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:35.020205+00:00
CMA:2025.120,2025.120,2025.120,679370,object,,Insect on Viburnum,紫荊上的昆蟲,"['China, Suzhou, Qing dynasty (1644–1911)']",1700–1750,Print,Polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.120,https://openaccess-api.clevelandart.org/api/artworks/2025.120,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:35.207471+00:00
CMA:2025.121,2025.121,2025.121,679371,object,,"Chrysanthemum, Begonia, and Blue Asters",菊花、秋海棠、與紫菀,"['China, Suzhou, Qing dynasty (1644–1911)']",1700–1750,Print,Polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.121,https://openaccess-api.clevelandart.org/api/artworks/2025.121,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:35.387143+00:00
CMA:2025.122,2025.122,2025.122,679372,object,,"Chrysanthemum, Begonia, and Blue Asters",菊花、秋海棠、與紫菀,"['China, Suzhou, Qing dynasty (1644–1911)']",1700–1750,Print,Polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.122,https://openaccess-api.clevelandart.org/api/artworks/2025.122,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:35.576194+00:00
CMA:2025.123,2025.123,2025.123,679373,object,,Mustard Garden Print,芥子園畫譜,"['China, Suzhou, Qing dynasty (1644–1911)']",1700–1750,Print,Polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.123,https://openaccess-api.clevelandart.org/api/artworks/2025.123,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:35.766549+00:00
CMA:2025.124,2025.124,2025.124,679374,object,,"Autumn Basket: Hibiscus, Yellow Hibiscus, and Chrysanthemum",秋籃: 芙蓉花、黃芙蓉與菊花,"['China, Suzhou, Qing dynasty (1644–1911)']",1700–1750,Print,Polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.124,https://openaccess-api.clevelandart.org/api/artworks/2025.124,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:35.958608+00:00
CMA:2025.125,2025.125,2025.125,679375,object,,Praying Mantis on a Lychee,荔枝上的螳螂,"['China, Suzhou, Qing dynasty (1644–1911)']",1700–1750,Print,Polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.125,https://openaccess-api.clevelandart.org/api/artworks/2025.125,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:36.141485+00:00
CMA:2025.126,2025.126,2025.126,679376,object,,Vase with Peony,博古花卉圖,"['Southeast China, Suzhou, Qing dynasty (1644–1911)']",1700–1750,Print,Multicolor woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.126,https://openaccess-api.clevelandart.org/api/artworks/2025.126,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:36.348691+00:00
CMA:2025.127,2025.127,2025.127,679377,object,,Plum and Camellia in a Bronze Vase,博古花卉圖,"['Southeast China, Suzhou, Qing dynasty (1644–1911)']",1700–1750,Print,Multicolor woodblock print; ink and color on paper,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.127,https://openaccess-api.clevelandart.org/api/artworks/2025.127,https://openaccess-cdn.clevelandart.org/2025.127/2025.127_web.jpg,https://openaccess-cdn.clevelandart.org/2025.127/2025.127_print.jpg,https://openaccess-cdn.clevelandart.org/2025.127/2025.127_full.tif,1,1,1,"[{""description"": ""Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:36.534506+00:00
CMA:2025.128,2025.128,2025.128,685895,object,,One Hundred Boys,百子圖,"['China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)']",1700s,Print,woodblock print,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.128,https://openaccess-api.clevelandart.org/api/artworks/2025.128,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": [], ""date"": ""?–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:36.714871+00:00
CMA:2025.129,2025.129,2025.129,685894,object,,May You Soon Bear Noble Sons,早生貴子圖,"['China, Qing dynasty (1644–1911), Jiaqing period (1796–1820)']",1700s,Print,woodblock print,CC0,accessioned,2025-03-03T05:00:00Z,https://clevelandart.org/art/2025.129,https://openaccess-api.clevelandart.org/api/artworks/2025.129,,,,0,0,0,"[{""description"": ""(Christer von der Burg, sold to the Cleveland Museum of Art)"", ""citations"": [], ""footnotes"": null, ""date"": null, ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": """", ""sortorder"": 3}]",sold,200,2026-08-18T03:25:36.900229+00:00
CMA:2025.212,2025.212,2025.212,703303,object,,Zhang Xian Brings Sons,張仙送子,"['China, Qing dynasty (1644–1911)']",1644–1911,Print,Polychrome woodblock print; ink and color on paper,CC0,accessioned,2025-12-08T05:00:00Z,https://clevelandart.org/art/2025.212,https://openaccess-api.clevelandart.org/api/artworks/2025.212,,,,0,0,0,"[{""description"": ""Christer von der Burg, given to the Cleveland Museum of Art"", ""citations"": [], ""footnotes"": null, ""date"": ""1997–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",given,200,2026-08-18T03:25:37.091582+00:00
CMA:2025.213,2025.213,2025.213,703302,object,,One Hundred Boys,百子圖,['China'],1990s,Print,woodblock print; ink and color on paper,Copyrighted,accessioned,2025-12-08T05:00:00Z,https://clevelandart.org/art/2025.213,https://openaccess-api.clevelandart.org/api/artworks/2025.213,,,,0,0,0,"[{""description"": ""Christer von der Burg, given to the Cleveland Museum of Art"", ""citations"": [], ""footnotes"": [], ""date"": ""1997–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",given,200,2026-08-18T03:25:37.271343+00:00
CMA:2025.214,2025.214,2025.214,703301,object,,One Hundred Boys,百子圖,['China'],1970s,Print,woodblock print; ink and color on paper,Copyrighted,accessioned,2025-12-08T05:00:00Z,https://clevelandart.org/art/2025.214,https://openaccess-api.clevelandart.org/api/artworks/2025.214,,,,0,0,0,"[{""description"": ""Christer von der Burg, given to the Cleveland Museum of Art"", ""citations"": [], ""footnotes"": [], ""date"": ""1997–2025"", ""sortorder"": 2}, {""description"": ""The Cleveland Museum of Art, Cleveland, OH"", ""citations"": [], ""footnotes"": null, ""date"": ""2025–"", ""sortorder"": 3}]",given,200,2026-08-18T03:25:37.452726+00:00
