sample_id,sample_page_code,sample_image_index,sample_alt,sample_url,sample_keypoints,museum_working_220_id,museum_code,accession,title_en,title_zh,object_url,good_matches,homography_inliers,inlier_ratio,geometric_score,homography_candidate_to_sample,rank
GUANGZHOU_DAILY:7,GUANGZHOU_DAILY,7,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674458660021013.jpg?x-oss-process=style/content,7000,MET:2025.357,MET,2025.357,Boys Picking Lotus,,https://www.metmuseum.org/art/collection/search/911822,37,6,0.1622,89.1432,-3.71621 0.0257037 992.073 -3.55461 -0.613023 1156.37 -0.00204332 0.000375588 1,15
GUANGZHOU_DAILY:7,GUANGZHOU_DAILY,7,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674458660021013.jpg?x-oss-process=style/content,7000,MET:2025.368,MET,2025.368,Magu Bestows Longevity,,https://www.metmuseum.org/art/collection/search/911846,51,5,0.098,87.6608,1.02234 -3.62102 882.964 -1.44324 -3.76693 1395.46 0.00116201 -0.00428949 1,16
GUANGZHOU_DAILY:7,GUANGZHOU_DAILY,7,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674458660021013.jpg?x-oss-process=style/content,7000,MET:2025.446,MET,2025.446,Bird on hibiscus,,https://www.metmuseum.org/art/collection/search/911997,34,6,0.1765,87.3294,-0.623389 -1.31179 400.673 -1.02111 -2.97209 830.857 -0.0013255 -0.00352603 1,17
GUANGZHOU_DAILY:7,GUANGZHOU_DAILY,7,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674458660021013.jpg?x-oss-process=style/content,7000,MET:2025.362,MET,2025.362,Two Beauties Gather Lotus,,https://www.metmuseum.org/art/collection/search/911830,31,6,0.1935,85.571,-1.32303 -0.577947 710.341 -1.65263 -0.76223 901.662 -0.00177164 -0.000845101 1,18
GUANGZHOU_DAILY:7,GUANGZHOU_DAILY,7,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674458660021013.jpg?x-oss-process=style/content,7000,MET:2025.443,MET,2025.443,"Summer basket: lotus, pomegranate and day lily",,https://www.metmuseum.org/art/collection/search/911992,31,6,0.1935,85.571,17.108 -8.12509 -357.975 12.9987 -14.7667 4137.49 0.0215294 -0.013825 1,19
GUANGZHOU_DAILY:7,GUANGZHOU_DAILY,7,,https://oss.gz-cmc.com/pgcr/root/huacheng/upload/news/image/2026/06/17/1781674458660021013.jpg?x-oss-process=style/content,7000,MET:2025.393,MET,2025.393,A Prevailing Mood of Harmony,,https://www.metmuseum.org/art/collection/search/911890,28,6,0.2143,83.8857,-0.80508 -0.0187715 370.388 -0.900299 0.0782649 388.935 -0.00213917 -0.000284453 1,20
SHUSEIDO_JP:4,SHUSEIDO_JP,4,,https://img07.shop-pro.jp/PA01255/114/product/192492972.png?cmsp_timestamp=20260703140521,1034,CMA:2025.108,CMA,2025.108,Bird on Pomegranate,石榴上的鳥兒,https://clevelandart.org/art/2025.108,25,16,0.64,190.3,0.232296 0.00288416 53.5524 -0.0097892 0.339193 264.097 -0.000129917 3.46007e-05 1,1
SHUSEIDO_JP:4,SHUSEIDO_JP,4,,https://img07.shop-pro.jp/PA01255/114/product/192492972.png?cmsp_timestamp=20260703140521,1034,MET:2025.456,MET,2025.456,Mynah Birds,,https://www.metmuseum.org/art/collection/search/912024,24,9,0.375,114.3,-0.081629 -0.44968 223.294 0.00856207 -0.765476 344.594 -0.000177443 -0.00210665 1,2
SHUSEIDO_JP:4,SHUSEIDO_JP,4,,https://img07.shop-pro.jp/PA01255/114/product/192492972.png?cmsp_timestamp=20260703140521,1034,MET:2025.398,MET,2025.398,Satirical Prints of Suzhou Customs,,https://www.metmuseum.org/art/collection/search/911898,28,8,0.2857,105.3143,-1.09874 3.02925 228.003 -8.18804 34.9455 64.8115 -0.0197391 0.0757142 1,3
SHUSEIDO_JP:4,SHUSEIDO_JP,4,,https://img07.shop-pro.jp/PA01255/114/product/192492972.png?cmsp_timestamp=20260703140521,1034,MET:2025.441,MET,2025.441,Agricultural Tasks,,https://www.metmuseum.org/art/collection/search/911991,14,8,0.5714,101.2286,0.446045 0.0945519 -19.3365 -0.278204 -0.177127 247.719 -0.000369541 -0.0016474 1,4
SHUSEIDO_JP:4,SHUSEIDO_JP,4,,https://img07.shop-pro.jp/PA01255/114/product/192492972.png?cmsp_timestamp=20260703140521,1034,MET:2025.372,MET,2025.372,One Hundred Boys,百子图,https://www.metmuseum.org/art/collection/search/911851,21,7,0.3333,91.3667,-21.4507 0.85252 -322.432 -34.5257 -17.221 497.667 -0.214857 -0.00190054 1,5
SHUSEIDO_JP:4,SHUSEIDO_JP,4,,https://img07.shop-pro.jp/PA01255/114/product/192492972.png?cmsp_timestamp=20260703140521,1034,MET:2025.357,MET,2025.357,Boys Picking Lotus,,https://www.metmuseum.org/art/collection/search/911822,20,7,0.35,91.0,-0.113214 -0.922851 315.132 -0.0402065 -0.33495 111.415 -0.000361384 -0.00292931 1,6
SHUSEIDO_JP:4,SHUSEIDO_JP,4,,https://img07.shop-pro.jp/PA01255/114/product/192492972.png?cmsp_timestamp=20260703140521,1034,MET:2025.448,MET,2025.448,Apples and Pomegranates.,,https://www.metmuseum.org/art/collection/search/912004,20,7,0.35,91.0,-0.505339 -0.39812 295.691 -1.19098 -0.947892 698.588 -0.00170897 -0.00134683 1,7
SHUSEIDO_JP:4,SHUSEIDO_JP,4,,https://img07.shop-pro.jp/PA01255/114/product/192492972.png?cmsp_timestamp=20260703140521,1034,MET:2025.428,MET,2025.428,Amorous scene,,https://www.metmuseum.org/art/collection/search/913059,11,7,0.6364,90.4273,0.171513 -0.19515 89.5824 -0.0408869 -0.490345 340.115 0.000542524 -0.00179667 1,8
SHUSEIDO_JP:4,SHUSEIDO_JP,4,,https://img07.shop-pro.jp/PA01255/114/product/192492972.png?cmsp_timestamp=20260703140521,1034,MET:2025.430,MET,2025.430,Stone Lake In Suzhou : An Emulation of ‘Famous Scenes of West Lake’,,https://www.metmuseum.org/art/collection/search/911973,11,7,0.6364,90.4273,-0.560055 -0.641739 315.817 -0.229974 -0.0988643 109.409 -0.00159893 -0.00210857 1,9
SHUSEIDO_JP:4,SHUSEIDO_JP,4,,https://img07.shop-pro.jp/PA01255/114/product/192492972.png?cmsp_timestamp=20260703140521,1034,CMA:2025.127,CMA,2025.127,Plum and Camellia in a Bronze Vase,博古花卉圖,https://clevelandart.org/art/2025.127,18,7,0.3889,90.3778,-0.0301543 -0.0906731 43.8106 -0.930471 -0.172268 484.343 -0.00117757 -0.00209931 1,10
SHUSEIDO_JP:4,SHUSEIDO_JP,4,,https://img07.shop-pro.jp/PA01255/114/product/192492972.png?cmsp_timestamp=20260703140521,1034,MET:2025.362,MET,2025.362,Two Beauties Gather Lotus,,https://www.metmuseum.org/art/collection/search/911830,17,7,0.4118,90.1353,-1.77354 -0.148511 340.748 -2.71726 -0.611683 628.246 -0.00477682 -0.000920899 1,11
SHUSEIDO_JP:4,SHUSEIDO_JP,4,,https://img07.shop-pro.jp/PA01255/114/product/192492972.png?cmsp_timestamp=20260703140521,1034,MET:2025.389,MET,2025.389,Twenty-Eight Constellations Battle at Kunyang,,https://www.metmuseum.org/art/collection/search/911879,8,6,0.75,80.6,-0.844317 -0.552062 308.989 -0.501846 -0.314189 180.706 -0.00273535 -0.00177903 1,12
SHUSEIDO_JP:4,SHUSEIDO_JP,4,,https://img07.shop-pro.jp/PA01255/114/product/192492972.png?cmsp_timestamp=20260703140521,1034,MET:2025.442,MET,2025.442,The Two Immortals of Harmony and Unity,,https://www.metmuseum.org/art/collection/search/913075,9,6,0.6667,79.6333,0.452768 1.66621 -147.127 0.000405209 -0.756029 624.801 0.010746 -0.00127495 1,13
SHUSEIDO_JP:4,SHUSEIDO_JP,4,,https://img07.shop-pro.jp/PA01255/114/product/192492972.png?cmsp_timestamp=20260703140521,1034,MET:2025.404,MET,2025.404,Lady Holding a Brush,,https://www.metmuseum.org/art/collection/search/911911,10,6,0.6,79.0,-1.65666 -0.451562 314.884 -0.546273 -0.141602 109.256 -0.00552268 -0.00125592 1,14
SHUSEIDO_JP:4,SHUSEIDO_JP,4,,https://img07.shop-pro.jp/PA01255/114/product/192492972.png?cmsp_timestamp=20260703140521,1034,MET:2025.368,MET,2025.368,Magu Bestows Longevity,,https://www.metmuseum.org/art/collection/search/911846,16,6,0.375,78.7,-0.556923 -0.34761 291.837 -4.60793 1.06325 143.066 -0.00973597 0.00101757 1,15
SHUSEIDO_JP:4,SHUSEIDO_JP,4,,https://img07.shop-pro.jp/PA01255/114/product/192492972.png?cmsp_timestamp=20260703140521,1034,MET:2025.421,MET,2025.421,Adoration of a Sage,,https://www.metmuseum.org/art/collection/search/911945,11,6,0.5455,78.6091,-0.592253 -1.23783 304.416 -0.676921 -0.430419 95.6803 -0.00231857 -0.00387472 1,16
SHUSEIDO_JP:4,SHUSEIDO_JP,4,,https://img07.shop-pro.jp/PA01255/114/product/192492972.png?cmsp_timestamp=20260703140521,1034,MET:2025.391,MET,2025.391,Two Beauties Enjoy a Butterfly,,https://www.metmuseum.org/art/collection/search/911887,14,6,0.4286,78.3714,-0.850569 -0.119663 319.382 0.152837 0.236846 -28.2117 -0.0025152 -0.000385424 1,17
SHUSEIDO_JP:4,SHUSEIDO_JP,4,,https://img07.shop-pro.jp/PA01255/114/product/192492972.png?cmsp_timestamp=20260703140521,1034,MET:2025.436,MET,2025.436,The Beautiful Scenery of Famous Mount Putuo on the Southern Sea,,https://www.metmuseum.org/art/collection/search/911982,14,6,0.4286,78.3714,-0.733987 -0.324438 157.623 -1.1744 -0.577282 263.185 -0.00453511 -0.00214228 1,18
SHUSEIDO_JP:4,SHUSEIDO_JP,4,,https://img07.shop-pro.jp/PA01255/114/product/192492972.png?cmsp_timestamp=20260703140521,1034,CMA:2025.48,CMA,2025.48,Gusu Beauties of the Four Seasons—Spring,四季姑蘇美人圖 – 春,https://clevelandart.org/art/2025.48,7,5,0.7143,69.1857,-0.105185 -0.395765 32.0158 -1.68233 -0.354685 384.115 -0.00423092 -0.00179308 1,19
SHUSEIDO_JP:4,SHUSEIDO_JP,4,,https://img07.shop-pro.jp/PA01255/114/product/192492972.png?cmsp_timestamp=20260703140521,1034,CMA:2025.94,CMA,2025.94,"Wife, Wealth, Sons, and a Salary",妻財子禄,https://clevelandart.org/art/2025.94,7,5,0.7143,69.1857,-1.40187 2.96624 542.416 3.92032 3.77059 -2949.44 -0.00206594 0.00880571 1,20
